featureid	Intercept	condition[T.NAT]
JMJD1C	1.6575230027291816	0.2250806151107696
JMJD4	-0.6004458998587108	0.4797244129852203
JMJD5	-0.892628345384832	0.1796840487197784
JMJD6	0.7193809414956611	-0.15842925923310247
JMJD7	0.046685543164970866	-0.43861436264954534
JMJD8	0.9681293631646657	0.5439752398208526
JMY	1.093364086255793	0.23765636069335017
JOSD1	1.3061448002908254	0.10307407958067927
JOSD2	0.3886857892129463	0.0014272986129668652
JPH1	-1.2657310103323418	0.3681904135421661
JPH2	-1.0750836466696239	-1.1418244780822846
JPH3	-2.632761869325872	-0.840072387628183
JPH4	-2.4091919993307567	-0.8597667159362885
JPX	-1.0950996016409373	0.37570238692320856
JRK	0.7370985413644355	-0.15971326249085394
JRKL	-0.05400506009125294	0.3733549175933746
JSRP1	-2.7901977633383233	-0.126106494836435
JTB	1.8960935736749214	0.21481681448973688
JUN	3.0809033478353056	1.56852369589366
JUNB	2.6427097211334747	0.8528150377944854
JUND	2.4434415663335365	1.0682194290832427
JUP	2.5692851508710426	0.6476919708923248
KAL1	0.12109073649383006	0.6560199318603424
KALRN	0.5569749737832588	-0.49289905446015325
KANK1	1.6682318116281074	-0.08877169506989446
KANK2	2.3115847076032203	-0.32818209546051946
KANK3	0.8925951386544728	-0.7178718985839936
KANK4	-2.463930997743841	0.038388496466055244
KANSL1	1.5881566668603462	0.08432484252013239
KANSL1-AS1	-1.8577474688436943	0.4394722042755035
KANSL1L	1.0891108180139106	-0.21684932129822698
KANSL2	0.4811409379098457	-0.008598202638253838
KANSL3	1.8319878841493153	-0.1955870332046601
KARS	1.4205029870126271	0.473874932356253
KAT2A	2.3881816233251136	-1.4891219081207367
KAT2B	1.1431138182733083	0.03436732871092829
KAT5	0.7416810656640553	0.4832692204193023
KAT6A	1.471488800153498	0.1363526640609649
KAT6B	1.0266421700570625	0.3629643974975494
KAT7	1.0696946049783254	0.2822659073547271
KAT8	1.153101053342585	-0.012793296746835381
KATNA1	-0.010522756471869954	0.31182110888518366
KATNAL1	-0.17775932301544728	-0.11204599755249944
KATNAL2	0.2434829140756154	-0.21774362938843694
KATNB1	0.3567946816537404	0.06267500502623591
KAZALD1	-1.3966816996481395	-0.17559646981202093
KAZN	0.551320400342707	-0.0522558631225678
KBTBD10	-0.8739637469198662	-0.8553054274841401
KBTBD11	0.25371369372344255	-0.5557255687042328
KBTBD2	1.1827007199380422	-0.03046869652710882
KBTBD3	-1.1006599997427422	0.5875734148696807
KBTBD4	-0.9209145640280205	0.7645878849700836
KBTBD5	-3.483426008119819	-1.980230087213144
KBTBD6	-0.48707881917023244	0.6872264800743011
KBTBD7	-1.4134916399862725	1.217760807104483
KBTBD8	-2.5152258013632256	1.0747119842246917
KCMF1	1.0710878039453053	0.2934883890823272
KCNA1	-1.916784677400825	0.8549591360763458
KCNA2	-2.5747236346151805	0.1898844299987701
KCNA3	-2.3457044695761162	0.3957227526382354
KCNA5	-1.9433502291586375	0.05293059927977595
KCNA6	-3.3871249293234325	-0.08832072632752386
KCNA7	-4.879656705751655	-0.8428609313293549
KCNAB1	0.6897281075570625	0.8603556810096649
KCNAB2	0.18126687060332713	-0.05374955552063909
KCNAB3	-1.2317391966726738	-1.6024286689087006
KCNC3	0.7870057488534492	-0.9941170157714936
KCNC4	-0.3408254717733836	-0.3939721526428315
KCND1	-0.9686833952810741	-0.7786025943084809
KCND2	-2.444366845979925	-0.5082422436996552
KCND3	-2.728531274690864	-0.6610109748169037
KCNE3	0.0009606743905585802	-0.4563083590789887
KCNE4	0.37750967989897966	-0.7151458205505463
KCNH2	-2.3643650149252373	-1.217377656869516
KCNH3	-1.2704376315023858	-0.38294958489380804
KCNH8	-2.193066987886663	-0.5652835311218354
KCNIP1	-3.047087106600044	0.04716039282835993
KCNIP2	-0.9991404150869805	-1.3769900740905854
KCNIP3	0.9007725382897878	0.5100226460174468
KCNIP4	-1.1580108736898875	0.8868749199584869
KCNJ1	-3.2122406100180108	1.2437521277145294
KCNJ10	-2.5345834826376397	0.12203574759520563
KCNJ11	-0.28016010273957015	-0.43162631409607854
KCNJ12	-1.511381540193792	0.41946387869872126
KCNJ13	-2.4184168909933526	1.6715803800300506
KCNJ14	-1.5046900843527276	-0.40641760247193304
KCNJ15	1.1578796769235158	1.3226129321531204
KCNJ16	2.6795570405874276	0.7706294713691619
KCNJ2	-1.6907166575338817	-0.015432351998910576
KCNJ2-AS1	-2.3633560274984813	0.07098425013579401
KCNJ5	-2.6886991595175225	1.1055287180618194
KCNJ8	0.5181508923623603	-0.9544198455139252
KCNK1	-0.6386238669302422	0.5197513161376861
KCNK13	-1.6263550852682567	0.8737058101371673
KCNK15	-1.3684858416464305	-0.015030616693124443
KCNK16	-3.971013460054632	0.7166196761802581
KCNK17	-0.684693250551458	-1.0950007380767914
KCNK2	-0.5740069483663994	1.2079175172523406
KCNK3	-0.18303051938080372	0.27935577017821345
KCNK5	0.6313177014443898	0.032455807752981514
KCNK6	-1.620374593630073	-0.3265027941986176
KCNMA1	-0.8694202040579295	-0.19361805336914983
KCNMB1	-1.367475423708198	-0.7945578040405366
KCNMB2	-3.5195640658285594	0.6098991690353301
KCNMB3	-1.1311701868917918	-0.3067438544555756
KCNMB4	-0.6786767577078301	-0.01066302674256292
KCNN3	-0.31790915478729787	-0.2013882340713593
KCNN4	-1.4909266566183543	0.17986524683989558
KCNQ1	1.9786556030366445	0.7368193922714141
KCNQ1OT1	0.18346652041411637	-1.3446657599731537
KCNQ3	-0.9720477198507762	-1.2299785556121918
KCNQ4	-1.8600696658041436	-1.236047500543222
KCNQ5	-0.6017834280874705	0.7519148646072296
KCNS1	-4.379043970003362	1.0940117595867065
KCNS3	-1.413038167848823	-0.13664996045075384
KCNT1	-2.5873059367086846	-2.2562138976379487
KCNT2	-0.21786132802033187	-1.2560789527221772
KCP	-1.3298639391806084	-1.0177838744445893
KCTD1	-0.37987438191437484	0.590829437799826
KCTD10	1.9449677134606862	0.3596361933425811
KCTD11	0.27829369555449723	0.6220334826187042
KCTD12	1.6430647040460133	0.01331151110686335
KCTD13	-0.039464387789008626	-0.4312618912979218
KCTD15	1.1483016873452687	-0.22520982640229192
KCTD16	-2.3738340472128368	1.1477524398044494
KCTD17	-0.4072105025198436	-0.23286675827942815
KCTD18	0.06172904025054393	0.6196305809692291
KCTD2	1.2953600550744557	0.4716316519454864
KCTD20	0.9833645487878346	0.016544228620901436
KCTD21	0.0750766659829658	0.38272727114714655
KCTD3	1.181318965062859	0.2748659907058624
KCTD5	0.008004512891535143	0.43761265856780085
KCTD6	-0.1800858115103221	-0.13448655026398626
KCTD7	0.6706407929513496	-0.15494083779297796
KCTD8	-1.4377669428732371	0.496916240282431
KCTD9	0.17775472651458024	-0.06156587021790472
KDELC1	-1.5434145068075615	-0.41461109536133733
KDELC2	0.6965108777139211	-0.06171416657410589
KDELR1	2.1361952687356514	0.5503517447189239
KDELR2	2.274351146325831	0.5000619946197418
KDELR3	-0.7829729651358086	0.23624826056517634
KDM1A	1.4032396937463307	0.12455368620909724
KDM1B	0.9472707177255195	0.5622007904724029
KDM2A	2.174173560247187	0.08662629706419978
KDM2B	0.7240137721154731	-0.027189487390145928
KDM3A	1.6825962926003974	-0.14361249821625677
KDM3B	1.7452302838418507	0.3638709841445831
KDM4A	0.9189873601052785	0.5164156017974761
KDM4B	2.083006944761042	-0.15555846112214056
KDM4C	0.9003201390359425	0.05681920630492243
KDM5A	1.1343229676339668	0.30184770209349665
KDM5B	1.0988241101357978	0.29834378344573054
KDM5B-AS1	-2.1467470263388115	0.11999297720946345
KDM5C	2.207324709996943	-0.0374088229461762
KDM5D	1.66342743884063	-1.7382826747222992
KDM6A	0.7980901862237495	0.39565408808745417
KDM6B	1.6713306571099782	-0.08145558255158392
KDR	2.234550323590998	-0.5328421534820649
KDSR	1.2173252965066457	0.4168028889373687
KEAP1	1.3120613957498115	0.3321820555404571
KEL	-2.7263983820822215	0.02987039668120417
KGFLP2	-0.7030622099783397	0.1399002133087066
KHDC1	-1.9558147524740654	0.406916981764212
KHDRBS1	1.7257452274415535	0.664679592676535
KHDRBS2	-0.8391849135305858	0.9366018830016998
KHDRBS3	-0.7274033163931346	-0.3785943927093598
KHK	-1.9185403918173272	0.29461551291502985
KHNYN	1.7965272332284474	-0.33834814446412054
KHSRP	1.8221220041368031	0.13965118510283503
KIAA0020	0.04610356341338395	0.009506589002981514
KIAA0040	0.8628561163995307	0.0746669827178863
KIAA0090	0.7893063689324897	0.4434186278060821
KIAA0100	2.0736881757829213	0.3501761017516998
KIAA0101	-2.711581621065374	0.933287089891806
KIAA0125	-1.1618286703970409	0.08870745284117731
KIAA0141	1.784875657663111	-0.3526202382370087
KIAA0146	1.4181049729440254	-0.0714347304626557
KIAA0182	2.1336294079873586	-0.10850548165284124
KIAA0195	2.0764683152291816	-0.27035498040162054
KIAA0196	0.875132408246758	0.43184245211638483
KIAA0226	0.7115740443322682	-0.1842359246536347
KIAA0226L	-1.0469595526602244	0.42694938761748347
KIAA0232	1.1416666174981636	0.4637026844695953
KIAA0240	0.8760246897790473	0.36430752856291804
KIAA0247	1.760844316587212	0.20618486983336481
KIAA0284	1.986770179376368	-0.6424524726196381
KIAA0317	1.2909137869927907	0.044832593031301826
KIAA0319L	1.750910964116816	0.35993278605498347
KIAA0355	1.2886588240716481	-0.14152526276551214
KIAA0368	2.051768865689997	0.04929817301787409
KIAA0391	0.13561328898406266	0.492845183439627
KIAA0415	1.207512107000115	-0.5246415080352875
KIAA0430	1.7886699105355781	0.27964592558898005
KIAA0494	2.0146697426888966	0.45226574523009333
KIAA0513	-0.2744776343252635	0.10318923575438532
KIAA0528	1.2812896634194892	0.145916586943045
KIAA0556	1.651395287618401	-0.0524917783065888
KIAA0564	0.22100099574065446	0.5053086338714508
KIAA0586	-0.040742311372991225	0.1424692927078155
KIAA0664	1.8487631345841908	-0.43976187127076116
KIAA0664L3	-0.43123689641022445	-0.30877971070252386
KIAA0748	-2.144837770357368	0.6992544589713958
KIAA0753	0.7942309046838307	-0.2403185309692475
KIAA0754	-0.9148506258871532	0.9182186184600738
KIAA0825	-1.441830072298286	0.4205057678893951
KIAA0889	1.0061568881127876	0.26966357810057673
KIAA0895	-0.8068675135519463	0.2810428200439361
KIAA0895L	1.6827262307260078	-1.6067259253784272
KIAA0907	1.566509213552239	-0.8132991732879731
KIAA0913	2.3791370357129615	-0.5835256518646332
KIAA0922	0.04386457453704118	0.19787645918883356
KIAA0930	1.1386485959146064	-0.006022328309640557
KIAA0947	1.097651448354485	0.2073581276611236
KIAA1009	0.161425438031916	-0.09540962593995062
KIAA1024	-2.3150967692282176	-0.21488630192719427
KIAA1033	1.2466544772241157	-0.12705265896759954
KIAA1045	-2.1008557413961864	-0.5152239741607758
KIAA1107	-0.6023756598379588	0.13915312869109187
KIAA1109	2.159132924184563	0.04609335047759089
KIAA1143	0.16013392458892106	0.7048189101890472
KIAA1147	1.5140000249002021	0.11940336806334528
KIAA1161	-1.2343544100668407	-0.03449141400299993
KIAA1191	1.520036187276606	0.560478514261618
KIAA1199	-0.14849463452362777	-0.6921977938934418
KIAA1211	-2.974003229036567	0.1351920424178985
KIAA1217	2.227895733222727	0.48469961268462214
KIAA1239	-2.876743230715034	0.6517897902206329
KIAA1244	-0.649384889497993	0.48966140133894953
KIAA1274	0.6582530404183906	-0.625010246209726
KIAA1279	0.5105043316934132	0.36000335795439753
KIAA1324	0.5480111504647756	0.6826126633361724
KIAA1324L	0.17956027041411815	-0.02172862904511419
KIAA1328	-0.5920390223410088	-0.00874816792450872
KIAA1377	0.11971410761809764	-0.13895999806366888
KIAA1383	-1.5017193888571239	0.7092467008308319
KIAA1407	0.6353481675241017	-0.2220801057144257
KIAA1429	0.9645044470880073	0.393064385481253
KIAA1430	0.9464580679986518	0.49389190060652766
KIAA1432	0.9976484442803883	-0.33167230503998724
KIAA1456	2.660904255017998	-0.6074111403747651
KIAA1462	1.4633745814416432	0.19299424273528132
KIAA1467	0.11068877230620622	0.47790384871520075
KIAA1468	1.0861535931680226	-0.1921172084137055
KIAA1522	2.324947890147927	0.038857108183279365
KIAA1524	-1.8017481898214776	0.4569416104034332
KIAA1530	1.0976085330102485	-1.1911399306579682
KIAA1549	-0.8223036860372979	-0.003717416696176201
KIAA1586	-1.0110241507437205	0.4782273827270416
KIAA1598	1.1549895669076466	0.21399677378691706
KIAA1609	-0.16173497189545216	0.3133999167159942
KIAA1614	-0.47649422635101857	0.347019201345816
KIAA1644	-1.967202100649116	-0.611458057336435
KIAA1656	-1.0673538779165703	-0.7585256041809174
KIAA1671	1.7687396670434499	0.5110560713485626
KIAA1683	0.0016551877114796554	0.11052883250273737
KIAA1704	-0.6677323912527537	0.46293306929625544
KIAA1715	-0.331530246629951	0.5684735236839202
KIAA1731	0.6672140027139228	-0.19733940976105657
KIAA1737	0.9110165501687568	0.2500149069503692
KIAA1755	-0.6390267943289238	-0.9086811484619233
KIAA1797	1.4077784682366872	0.1434400139526275
KIAA1804	-0.9738048647787529	0.25068402869261774
KIAA1826	-0.06316724766754689	0.5055412111953643
KIAA1841	-0.5940245722677684	-0.41800581829987493
KIAA1875	-0.1861111258413768	-1.7660832347198578
KIAA1908	-0.34456482876801253	0.3489035425857452
KIAA1919	-1.2057329749014336	0.1080001650527862
KIAA1958	-2.308216485872503	0.6628940759376434
KIAA1967	1.8367772365663093	0.08339310271300349
KIAA1984	-0.6502377127554393	-0.6882734240814301
KIAA2013	0.9375112916085744	0.5748654661849883
KIAA2018	0.4044159318063283	0.4286599217132476
KIAA2022	-2.280091199770208	0.5813728032783416
KIAA2026	0.9703864718530202	0.08983958346404108
KIDINS220	1.720913198098902	0.2229979096130279
KIF11	-1.4571084116842723	0.6256521402076629
KIF12	1.5955822135064626	-0.541727775506601
KIF13A	1.4422199393365407	0.43385458571471247
KIF13B	1.3482682372186208	0.2620947418884185
KIF14	-3.6479372118856883	0.534407204218283
KIF15	-3.1735443209555108	0.5248897729591278
KIF16B	0.2492948437783742	0.4078104553893951
KIF17	-0.9675881003286815	-0.2529801072403046
KIF18A	-2.1238397692587334	0.9810533581451324
KIF18B	-3.646921548738714	0.39507604224242243
KIF19	-1.0089723204519707	0.34388304335631403
KIF1A	-0.9487718676474071	0.24387789351500544
KIF1B	1.4806457425210517	0.20742130858458552
KIF1C	2.639986146495106	0.08592939955748591
KIF20A	-2.9398869608786082	0.6260735450462249
KIF20B	-1.2230755423452813	0.8034953532890228
KIF21A	0.02392014513945817	0.39612496478117976
KIF21B	-0.6553885077383494	0.006941801138296455
KIF22	1.3476978207681203	0.2383027134612945
KIF23	-2.55349675168061	0.34555924517668757
KIF24	-1.3768624400045848	0.3863594589904693
KIF26A	-0.6154481505300957	-0.48184275048218694
KIF26B	-1.2462812994863963	0.6601333676055816
KIF27	-0.3020419215109307	-0.08562445061646429
KIF2A	-0.04736033429169417	0.466914540357962
KIF2C	-1.8075155352499461	0.45494807345427546
KIF3A	-0.058584842577216634	0.28157890421904597
KIF3B	1.351288642987969	0.4266659079269317
KIF3C	-0.2423242663290477	0.1796413717941192
KIF4A	-3.875008497133491	1.1657278595641998
KIF5A	-1.4558381174948174	-0.17811655419312444
KIF5B	2.03225627194381	0.28809810263670954
KIF5C	-1.1654948328878856	0.05630815608061823
KIF7	0.22931012164092301	-0.4291275681778046
KIF9	-0.310581121340034	0.6676952300743011
KIFAP3	0.6612678433511281	0.2752890644744781
KIFC1	-2.4184798334982354	1.0227875767425445
KIFC2	1.3217005396935964	-1.716464275292978
KIFC3	2.193310227498772	-0.5180759372039887
KIN	0.19900616656279801	-0.07007610218964544
KIRREL	-0.17395559300446273	-0.14840423481903997
KIT	1.112053122625115	1.0787246285156158
KITLG	0.1943336392495656	-0.4241850318237397
KL	-1.1262318228628594	-0.6289536895080658
KLB	-3.690460595979925	-0.31393479721985784
KLC1	1.7181886697862172	-0.4422894658371064
KLC2	1.0607322121713185	-0.6940758170410248
KLC3	-1.2683929537680108	-0.1996688784881684
KLC4	1.0216602946374458	0.02936995608366999
KLF10	1.349834051236872	0.7064238248542694
KLF11	0.6022416020486379	0.1903072653488067
KLF12	-0.15908900250458302	-0.13909327404938665
KLF13	2.3364347184751075	0.26273727995909724
KLF15	0.28923877726531444	-0.25985252278290716
KLF16	-0.4458760355856377	0.28767538649596247
KLF2	1.3889680768106025	-0.3088459910675141
KLF3	1.3075931931588691	0.41858053786314997
KLF4	1.2508824730966133	0.41817463023222956
KLF5	0.895647373304131	0.9533582387641815
KLF6	2.6395723151717227	1.2056185959056762
KLF7	-0.5327316855337596	-0.4343624057098481
KLF8	0.3062463666055226	-0.969152206353769
KLF9	2.6243621150705856	-0.35938929932557073
KLHDC1	-0.2301451300528008	-0.26328598874054876
KLHDC10	1.1759427453134101	0.42191720587767634
KLHDC2	1.7174728180024648	-0.07258915322266546
KLHDC3	1.5555555487725758	0.28393126112975153
KLHDC4	0.11518010149932323	0.08444500548399958
KLHDC5	0.7767985726449513	-0.050867670945748955
KLHDC7A	-1.3237752055075127	0.9794662056640533
KLHDC7B	-2.807148847475288	1.0377625880912689
KLHDC8A	-2.2755283450033623	-0.3838249387069794
KLHDC8B	1.182737913236382	0.2650615034774688
KLHDC9	-0.2569252585318065	0.18308008296050104
KLHL11	-2.0297216509726024	0.5575165806487945
KLHL12	0.5248526002023244	0.3341385184005645
KLHL13	-2.1136325930502373	-0.2667447270675751
KLHL14	0.6161371136758351	0.4936502633766082
KLHL15	-0.32146326054596486	0.7037094293311981
KLHL17	0.07395943652129588	-1.561972612313852
KLHL18	0.57285174380279	0.0494897423461822
KLHL2	0.47957810412383495	0.09502399546660456
KLHL20	0.27010020266509294	-0.002578491143808037
KLHL21	1.3691703940484548	0.0026929436401275098
KLHL22	0.7462201977822804	0.22732425314940485
KLHL24	1.5475273991677803	0.13682735545195612
KLHL25	-0.6447967623617608	-0.3609315099044892
KLHL26	0.1866444016549611	0.008835202284231514
KLHL28	-0.04675594319367171	0.30135191065825495
KLHL29	-0.7580882643606621	-1.0039484442993256
KLHL3	1.1021283532235646	-0.2328954877182099
KLHL30	-2.0810803507711864	-0.9278027953430268
KLHL31	-1.4581197832968211	-0.35493397133789983
KLHL32	-2.342366132631536	0.7815492807105926
KLHL35	-2.589720163240669	0.45908010584868464
KLHL36	0.24176939974761247	0.06070113760985407
KLHL4	-1.884203348055122	0.3516416607574371
KLHL5	0.4549964333627248	0.3205959854797271
KLHL6	-0.8054787253286815	0.5901039896682647
KLHL7	0.060373869046928874	0.4183017073348907
KLHL8	0.351916160688166	0.808370417185202
KLHL9	0.7162701750848317	0.6246742068008331
KLK1	-1.8032197092916924	0.6044855175689605
KLK10	-2.834653768434759	0.5207768140510467
KLK11	-3.5862263773825127	-0.5272312106414887
KLK15	-2.8926786517050243	0.2402849255279449
KLK2	-0.49595204342865706	-0.3967964591308686
KLK3	-2.349016580476997	-0.8150560797973725
KLK4	-1.301894578829046	0.3670951185897735
KLK7	-3.6653412913229424	0.5839341340736297
KLKB1	-1.323374662294622	-0.8369934500976655
KLLN	-2.686397943392036	0.7233569083885101
KLRAP1	-1.1050500010397393	-0.9772143306060883
KLRB1	-2.4151777361776805	0.8177155314163116
KLRC1	-3.0238150690939385	0.05165100676573786
KLRC3	-3.6322044466879344	-0.23690163510285345
KLRC4	-3.4131940935995537	-0.5746748389526459
KLRD1	-2.5020836924459893	0.313177591390982
KLRF1	-2.958034429445501	-0.02421414273224798
KLRG1	-2.6055440043356395	0.6352006850913909
KLRG2	-1.1213442419912791	0.5437215028480438
KMO	-2.9811519717123467	0.42706347090758356
KNDC1	-0.031977567568059584	-0.2875543774887177
KNTC1	-0.2627345656301934	-0.5213367881103608
KPNA1	1.407595124349358	-0.017763370446786553
KPNA2	-0.13582554806732894	0.3551596461013702
KPNA3	0.7436165476892036	0.41178191287077937
KPNA4	1.1776790286157173	0.4126002846435455
KPNA5	-0.9012273882772881	0.6165859161094573
KPNA6	1.6112063790414357	0.11302602870024714
KPNB1	1.924315598115685	0.3745670376495269
KPRP	-4.0129603480246026	-3.8898777903839203
KPTN	-0.6181975935842949	-0.3862898291870209
KRAS	0.7177523041818183	0.08861148936308894
KRBA1	-0.018278751268621107	-0.38186716454468694
KRBA2	-1.7534765337851006	0.3023790178970245
KRBOX1	-1.6236294840719676	0.29374695403136286
KRCC1	0.6949127579782033	0.6083990989402679
KREMEN1	1.0478536749932807	0.25808549506224665
KRI1	1.0417768622491401	-0.15568184273682562
KRIT1	1.1376248265359443	0.03864575011290583
KRR1	0.029822197065119127	0.4440991936401275
KRT1	-0.6373912428762871	-4.502675527505502
KRT10	0.758119788274529	-0.21698843853913274
KRT13	-0.3211828802969432	-3.390693658761606
KRT14	-1.2125715350058055	-2.4550192298217866
KRT15	-2.1783355807211358	-2.2722308577819916
KRT16	-3.2930320834066826	-2.1079075278564545
KRT17	-1.9432319735434014	-0.3094596804901215
KRT18	2.1409545804116767	1.0970158634857086
KRT19	0.40097888957000016	0.756994730062857
KRT2	-1.3805445765402293	-3.9879522265716645
KRT222	-2.152138147249458	-0.4281057061477753
KRT23	-3.9539555643942332	-1.5612091960235688
KRT4	-1.096779260530706	-3.8192419947906586
KRT5	-0.6080109213736034	-1.685923332147226
KRT6A	-1.6240858172323662	0.2561411915496734
KRT6B	-3.4382862185385203	-2.192892545632944
KRT7	3.3905964757058653	0.9887505529598144
KRT72	-3.737198266878364	-1.6845650615020844
KRT73	-4.464705858125923	-1.1092243136688325
KRT76	-3.943374071016546	-2.5125074328704926
KRT8	2.5605139995667976	1.3631827814654258
KRT80	-1.7028278445150828	0.8853333054260162
KRT81	-2.3324131106283623	0.3145957050994781
KRT83	-2.5653237437155205	1.6040904505328086
KRT85	-3.9698490237143016	0.9525705037788299
KRT86	-1.401875409975288	0.7226659713462737
KRT8P41	-2.5800479983236766	2.0090583024696267
KRTAP5-1	-2.83755389203095	-1.5856251658722016
KRTCAP2	0.9981933499429267	0.5107641874030975
KRTCAP3	-0.321592721834417	0.14049828631438288
KRTDAP	-2.4149712656881768	-1.619003051690683
KSR1	1.045067992315058	-0.42167186158142833
KSR2	-0.7807132338430858	0.7019167600349334
KTI12	-1.1523157690908867	0.470906501837149
KTN1	2.4881273175332588	0.5022877512649444
KXD1	1.3488365079019111	-0.019512170724496514
KY	-0.5182561015036065	0.9133799730018524
KYNU	-1.767898950472114	0.04515505415953669
L1CAM	-0.6242810820486504	-0.9357159079834076
L1TD1	-2.4084095095541453	-0.7333576621337983
L2HGDH	-0.6046470736410576	0.4216107187942413
L3MBTL1	0.3504908944222951	-1.120082849435434
L3MBTL2	0.863261070356133	0.14460373503722224
L3MBTL3	-0.03737560261749806	-0.06022011654816595
L3MBTL4	-0.2712976073172051	0.2693182287887481
LACC1	-0.7708064650442576	0.12926984412230524
LACE1	-2.009281072511909	0.5418921766952423
LACTB	-0.46164384831451954	0.1285687742904571
LACTB2	-0.8041664694693065	0.5713385997489837
LAD1	-1.08673706997895	0.5343775807098297
LAG3	-1.920639428987739	0.9592484889701751
LAGE3	-0.5976711844351268	0.2842032967285064
LAIR1	-0.7003969286825633	0.25821483714140925
LAMA1	0.3504758740518117	-0.06125330346070257
LAMA2	1.9451341892335456	-1.3869132937713715
LAMA3	-0.0010360812094187821	-1.418265575341806
LAMA4	1.5298082495782417	-0.6238243521972748
LAMA5	3.180434730157617	-0.6956145705505463
LAMB1	2.7281972582194847	0.016093617506399482
LAMB2	3.3058105970475706	-0.4750466288848969
LAMB2P1	-2.180772695436712	0.17177689654387507
LAMB3	-1.42877808560395	0.8582089005187896
LAMB4	-2.8437823389913994	-0.32641553299866644
LAMC1	2.6404555815014863	0.034412270613088936
LAMC2	0.8524478341195625	1.0696110783294586
LAMC3	-0.8427669142630076	-0.7266333045288178
LAMP1	2.7056739044118565	0.51428366286315
LAMP2	2.0460405016992116	0.5911836682037261
LAMP3	-1.1482328509237725	0.6210300980285552
LAMP5	-2.8145631884481883	0.7000141201690582
LAMTOR1	1.6629824305627388	0.4671990929321197
LAMTOR2	0.10872658740020213	0.4785637913421539
LAMTOR3	0.7037924195382619	0.6260106025413421
LANCL1	1.0584201480004811	0.18783546072997126
LANCL2	0.20432194720244823	0.6352669058517364
LAP3	1.2543702984902882	0.48768693787611994
LAPTM4A	2.6989192408718043	0.5326066075042633
LAPTM4B	0.9972844983193898	0.4259088097289947
LAPTM5	1.4224074746224922	0.7453379688934234
LARGE	-0.002047691240546712	0.18214774710692438
LARP1	2.706302702680592	0.18726420981444392
LARP1B	0.2561641598794484	0.12685442549742731
LARP4	1.101156439885857	0.06318843943633112
LARP4B	1.609802451238398	0.17233300787962946
LARP6	0.8328855897042793	0.041414266653433174
LARP7	0.9777065182778877	0.4812061844543365
LARS	1.867883291349175	0.18685770613707575
LARS2	0.0622888470742744	0.3951717673019317
LAS1L	0.9182387257668996	0.13554049117125544
LASP1	1.8909569645974678	0.3441970406249908
LAT	0.520021047696833	-0.8769459666534516
LAT2	-1.066256675615545	0.5278996883109954
LATS1	-0.10471073140167775	0.3997876702026275
LATS2	1.2413216496560597	0.3696167526916412
LAX1	-2.5204004382040477	0.8778944669441131
LAYN	0.4057796860787892	0.3626351414398101
LBH	2.2479866708371663	0.5233949480728057
LBP	-0.8371070956137139	-3.3253359736724946
LBR	0.8515453005883717	-0.08911799805603948
LCA5	-0.14212885846161605	0.47940767390288386
LCA5L	-1.6737937067892528	0.35532641989745173
LCAT	1.0669328833673024	-1.3837540091796967
LCK	-0.8840386008169627	0.8464030681327728
LCLAT1	-0.10495177258514943	0.6737722812370208
LCMT1	0.1956766511056447	0.4413323460296539
LCMT2	-0.660943899049995	0.7948135195449737
LCN10	0.4532166386697316	-0.13822185414277044
LCN12	1.852465000257256	-0.8949787558837983
LCN2	-1.1263581847097832	-1.072414153985605
LCN6	-1.0529865359213328	-1.947557443551645
LCN8	-2.5724739169027764	-0.05151867287598577
LCNL1	-3.285664949312446	-1.647180313043222
LCOR	0.5023141766641164	-0.01438164132080999
LCORL	-1.119014892473455	0.6105131564811614
LCP1	0.559114065274958	1.37565260214366
LCP2	-0.14345255841278792	0.20617676360167536
LDB1	1.7947560216043037	-0.2088037671371552
LDB2	1.2457357312295478	-0.5556137503906342
LDB3	0.08810051928496598	-1.1428389491363617
LDHA	2.4993869776580357	0.2191393433288482
LDHB	2.558441605672602	0.5610552488044647
LDHD	0.1558106804940742	0.3394393978790191
LDLR	0.7556514407250923	-0.4773518981262299
LDLRAD2	-1.2323896025564647	-1.4653713645263764
LDLRAD3	-0.7746609782125926	-0.7475511969848725
LDLRAP1	1.0882664586160224	0.055037385054006904
LDOC1	1.1863004828546089	0.36319363696135554
LDOC1L	0.616031732663874	0.6483653841689971
LEAP2	-1.8618887995626885	-1.1773943843170258
LECT1	-2.8165778254415965	1.8676780222133544
LEF1	-0.29589096058869124	0.11949623209990534
LEKR1	-1.939456376924749	0.21972942931212458
LELP1	-5.399790201082464	-3.3203420581146332
LEMD2	1.49998637686706	-0.27781140225373235
LEMD3	0.612573709592585	0.272760635443106
LENG1	-0.7415436839010674	0.5718048868850616
LENG8	3.5656604434106383	-1.5843527259155366
LENG9	-2.0927647684957957	-0.0993663014694306
LEO1	-0.09535447110199513	0.44606841189421687
LEP	-3.2366685007956004	-1.5277664603515717
LEPR	0.9096369410607856	-0.507392043046579
LEPRE1	0.7941428090188545	-0.6384150924011323
LEPREL1	-0.757421884432075	-0.3399327935501191
LEPREL2	0.7095144654366994	-0.12400543110810247
LEPREL4	0.5385285283181709	0.24786353690184626
LEPROT	1.9718755746934455	0.2031859217361358
LEPROTL1	0.37148484240508495	0.4757163582519439
LETM1	1.0209351445291084	-0.20590137856446233
LETM2	-2.2889198397543407	-0.20899092572174993
